,File,Label,annotated,path,Label_bio,Label_bio_str
241,example_cluster106_image11.png,Necrosis|RBCs|Lymphocytes,Yes,output/export/clusters/example_cluster106_image11.png,"['RBCs', 'Necrosis', 'Lymphocytes']",RBCs|Necrosis|Lymphocytes
242,example_cluster114_image3.png,Stroma,Yes,output/export/clusters/example_cluster114_image3.png,['Stroma'],Stroma
243,example_cluster102_image15.png,Connective tissue,Yes,output/export/clusters/example_cluster102_image15.png,['Connective tissue'],Connective tissue
244,example_cluster99_image16.png,Stroma,Yes,output/export/clusters/example_cluster99_image16.png,['Stroma'],Stroma
245,example_cluster21_image15.png,Normal,Yes,output/export/clusters/example_cluster21_image15.png,['Normal'],Normal
246,example_cluster12_image24.png,Stroma|Lymphocytes,Yes,output/export/clusters/example_cluster12_image24.png,"['Lymphocytes', 'Stroma']",Lymphocytes|Stroma
247,example_cluster33_image3.png,RBCs,Yes,output/export/clusters/example_cluster33_image3.png,['RBCs'],RBCs
248,example_cluster100_image17.png,Out of focus|Stroma,Yes,output/export/clusters/example_cluster100_image17.png,['Stroma'],Stroma
250,example_cluster178_image18.png,Stroma,Yes,output/export/clusters/example_cluster178_image18.png,['Stroma'],Stroma
251,example_cluster13_image5.png,WBCs|RBCs,Yes,output/export/clusters/example_cluster13_image5.png,"['RBCs', 'WBCs']",RBCs|WBCs
252,example_cluster104_image13.png,Tumor,Yes,output/export/clusters/example_cluster104_image13.png,['Tumor'],Tumor
253,example_cluster134_image1.png,Tumor,Yes,output/export/clusters/example_cluster134_image1.png,['Tumor'],Tumor
254,example_cluster53_image1.png,Plasmacell|Necrosis|Stroma|Lymphocytes,Yes,output/export/clusters/example_cluster53_image1.png,"['Necrosis', 'Lymphocytes', 'Stroma', 'Plasmacell']",Necrosis|Lymphocytes|Stroma|Plasmacell
255,example_cluster14_image22.png,Stroma|Lymphocytes,Yes,output/export/clusters/example_cluster14_image22.png,"['Lymphocytes', 'Stroma']",Lymphocytes|Stroma
256,example_cluster23_image13.png,Tumor,Yes,output/export/clusters/example_cluster23_image13.png,['Tumor'],Tumor
257,example_cluster107_image10.png,RBCs,Yes,output/export/clusters/example_cluster107_image10.png,['RBCs'],RBCs
258,example_cluster177_image19.png,RBCs,Yes,output/export/clusters/example_cluster177_image19.png,['RBCs'],RBCs
259,example_cluster26_image10.png,Stroma,Yes,output/export/clusters/example_cluster26_image10.png,['Stroma'],Stroma
261,example_cluster43_image2.png,Necrosis,Yes,output/export/clusters/example_cluster43_image2.png,['Necrosis'],Necrosis
262,example_cluster13_image23.png,RBCs,Yes,output/export/clusters/example_cluster13_image23.png,['RBCs'],RBCs
263,example_cluster22_image14.png,Out of focus|Stroma,Yes,output/export/clusters/example_cluster22_image14.png,['Stroma'],Stroma
264,example_cluster124_image2.png,Necrosis|Stroma|Tumor|Lymphocytes,Yes,output/export/clusters/example_cluster124_image2.png,"['Stroma', 'Lymphocytes', 'Tumor', 'Necrosis']",Stroma|Lymphocytes|Tumor|Necrosis
265,example_cluster103_image14.png,Connective tissue|Tumor,Yes,output/export/clusters/example_cluster103_image14.png,"['Connective tissue', 'Tumor']",Connective tissue|Tumor
266,example_cluster20_image16.png,Stroma,Yes,output/export/clusters/example_cluster20_image16.png,['Stroma'],Stroma
267,example_cluster179_image17.png,Stroma|Tumor,Yes,output/export/clusters/example_cluster179_image17.png,"['Stroma', 'Tumor']",Stroma|Tumor
268,example_cluster23_image4.png,Tumor,Yes,output/export/clusters/example_cluster23_image4.png,['Tumor'],Tumor
269,example_cluster98_image17.png,Stroma|Lymphocytes,Yes,output/export/clusters/example_cluster98_image17.png,"['Lymphocytes', 'Stroma']",Lymphocytes|Stroma
270,example_cluster101_image16.png,Tumor,Yes,output/export/clusters/example_cluster101_image16.png,['Tumor'],Tumor
271,example_cluster104_image4.png,Tumor,Yes,output/export/clusters/example_cluster104_image4.png,['Tumor'],Tumor
272,example_cluster3_image6.png,RBCs|Out of focus,Yes,output/export/clusters/example_cluster3_image6.png,['RBCs'],RBCs
273,example_cluster24_image12.png,Normal,Yes,output/export/clusters/example_cluster24_image12.png,['Normal'],Normal
274,example_cluster63_image0.png,Muscle,Yes,output/export/clusters/example_cluster63_image0.png,['Muscle'],Muscle
275,example_cluster15_image21.png,Stroma,Yes,output/export/clusters/example_cluster15_image21.png,['Stroma'],Stroma
276,example_cluster105_image12.png,Orange Images|Tumor,Yes,output/export/clusters/example_cluster105_image12.png,['Tumor'],Tumor
277,example_cluster144_image0.png,WBCs|RBCs|Tumor,Yes,output/export/clusters/example_cluster144_image0.png,"['RBCs', 'Tumor', 'WBCs']",RBCs|Tumor|WBCs
280,example_cluster185_image21.png,Orange Images|Tumor,Yes,output/export/clusters/example_cluster185_image21.png,['Tumor'],Tumor
283,example_cluster190_image16.png,Stroma|Tumor,Yes,output/export/clusters/example_cluster190_image16.png,"['Stroma', 'Tumor']",Stroma|Tumor
284,example_cluster29_image24.png,Lymphocytes,Yes,output/export/clusters/example_cluster29_image24.png,['Lymphocytes'],Lymphocytes
285,example_cluster143_image9.png,Glass/Blank,Yes,output/export/clusters/example_cluster143_image9.png,[],Glass/Blank
286,example_cluster38_image15.png,Necrosis,Yes,output/export/clusters/example_cluster38_image15.png,['Necrosis'],Necrosis
287,example_cluster62_image9.png,Tumor,Yes,output/export/clusters/example_cluster62_image9.png,['Tumor'],Tumor
288,example_cluster119_image15.png,Stroma|Tumor,Yes,output/export/clusters/example_cluster119_image15.png,"['Stroma', 'Tumor']",Stroma|Tumor
289,example_cluster36_image17.png,Tumor,Yes,output/export/clusters/example_cluster36_image17.png,['Tumor'],Tumor
290,example_cluster117_image17.png,RBCs|Tumor,Yes,output/export/clusters/example_cluster117_image17.png,"['RBCs', 'Tumor']",RBCs|Tumor
291,example_cluster196_image10.png,Stroma|Tumor|Lymphocytes,Yes,output/export/clusters/example_cluster196_image10.png,"['Stroma', 'Lymphocytes', 'Tumor']",Stroma|Lymphocytes|Tumor
292,example_cluster183_image23.png,Mucin,Yes,output/export/clusters/example_cluster183_image23.png,['Mucin'],Mucin
293,example_cluster163_image7.png,Orange Images|Stroma|Tumor,Yes,output/export/clusters/example_cluster163_image7.png,"['Stroma', 'Tumor']",Stroma|Tumor
294,example_cluster192_image14.png,Tumor,Yes,output/export/clusters/example_cluster192_image14.png,['Tumor'],Tumor
295,example_cluster82_image7.png,Artifact|Tumor,Yes,output/export/clusters/example_cluster82_image7.png,['Tumor'],Tumor
296,example_cluster193_image4.png,Muscle,Yes,output/export/clusters/example_cluster193_image4.png,['Muscle'],Muscle
297,example_cluster186_image20.png,Stroma,Yes,output/export/clusters/example_cluster186_image20.png,['Stroma'],Stroma
298,example_cluster116_image18.png,Plasmacell|Stroma|Tumor,Yes,output/export/clusters/example_cluster116_image18.png,"['Stroma', 'Tumor', 'Plasmacell']",Stroma|Tumor|Plasmacell
299,example_cluster195_image11.png,Orange Images|Stroma,Yes,output/export/clusters/example_cluster195_image11.png,['Stroma'],Stroma
300,example_cluster35_image18.png,Necrosis,Yes,output/export/clusters/example_cluster35_image18.png,['Necrosis'],Necrosis
301,example_cluster72_image8.png,Glass/Blank,Yes,output/export/clusters/example_cluster72_image8.png,[],Glass/Blank
302,example_cluster1_image0.png,Liver,Yes,output/export/clusters/example_cluster1_image0.png,['Liver'],Liver
303,example_cluster191_image15.png,Stroma|Tumor,Yes,output/export/clusters/example_cluster191_image15.png,"['Stroma', 'Tumor']",Stroma|Tumor
304,example_cluster153_image8.png,Normal,Yes,output/export/clusters/example_cluster153_image8.png,['Normal'],Normal
305,example_cluster182_image24.png,Glass/Blank,Yes,output/export/clusters/example_cluster182_image24.png,[],Glass/Blank
307,example_cluster118_image16.png,RBCs|Orange Images,Yes,output/export/clusters/example_cluster118_image16.png,['RBCs'],RBCs
308,example_cluster37_image16.png,Tumor,Yes,output/export/clusters/example_cluster37_image16.png,['Tumor'],Tumor
309,example_cluster92_image6.png,Connective tissue,Yes,output/export/clusters/example_cluster92_image6.png,['Connective tissue'],Connective tissue
311,example_cluster173_image6.png,Necrosis,Yes,output/export/clusters/example_cluster173_image6.png,['Necrosis'],Necrosis
313,example_cluster151_image19.png,Normal,Yes,output/export/clusters/example_cluster151_image19.png,['Normal'],Normal
314,example_cluster78_image11.png,Tumor,Yes,output/export/clusters/example_cluster78_image11.png,['Tumor'],Tumor
315,example_cluster157_image4.png,Stroma|Tumor|Lymphocytes,Yes,output/export/clusters/example_cluster157_image4.png,"['Stroma', 'Lymphocytes', 'Tumor']",Stroma|Lymphocytes|Tumor
316,example_cluster69_image20.png,Tumor,Yes,output/export/clusters/example_cluster69_image20.png,['Tumor'],Tumor
317,example_cluster159_image11.png,Glass/Blank,Yes,output/export/clusters/example_cluster159_image11.png,[],Glass/Blank
319,example_cluster70_image19.png,RBCs|Tumor,Yes,output/export/clusters/example_cluster70_image19.png,"['RBCs', 'Tumor']",RBCs|Tumor
321,example_cluster155_image15.png,Stroma,Yes,output/export/clusters/example_cluster155_image15.png,['Stroma'],Stroma
322,example_cluster146_image24.png,Stroma|Tumor|Lymphocytes,Yes,output/export/clusters/example_cluster146_image24.png,"['Stroma', 'Lymphocytes', 'Tumor']",Stroma|Lymphocytes|Tumor
324,example_cluster65_image24.png,Stroma|Tumor,Yes,output/export/clusters/example_cluster65_image24.png,"['Stroma', 'Tumor']",Stroma|Tumor
325,example_cluster74_image15.png,Connective tissue|Orange Images,Yes,output/export/clusters/example_cluster74_image15.png,['Connective tissue'],Connective tissue
326,example_cluster117_image8.png,Tumor,Yes,output/export/clusters/example_cluster117_image8.png,['Tumor'],Tumor
327,example_cluster153_image17.png,Normal,Yes,output/export/clusters/example_cluster153_image17.png,['Normal'],Normal
328,example_cluster177_image2.png,WBCs|RBCs,Yes,output/export/clusters/example_cluster177_image2.png,"['RBCs', 'WBCs']",RBCs|WBCs
329,example_cluster0_image10.png,Stroma|Tumor|Lymphocytes,Yes,output/export/clusters/example_cluster0_image10.png,"['Stroma', 'Lymphocytes', 'Tumor']",Stroma|Lymphocytes|Tumor
330,example_cluster72_image17.png,Glass/Blank,Yes,output/export/clusters/example_cluster72_image17.png,[],Glass/Blank
332,example_cluster56_image6.png,Connective tissue,Yes,output/export/clusters/example_cluster56_image6.png,['Connective tissue'],Connective tissue
333,example_cluster148_image22.png,Liver|Pigment,Yes,output/export/clusters/example_cluster148_image22.png,"['Liver', 'Pigment']",Liver|Pigment
334,example_cluster157_image13.png,Tumor|Lymphocytes,Yes,output/export/clusters/example_cluster157_image13.png,"['Lymphocytes', 'Tumor']",Lymphocytes|Tumor
336,example_cluster76_image13.png,Necrosis,Yes,output/export/clusters/example_cluster76_image13.png,['Necrosis'],Necrosis
337,example_cluster67_image22.png,Connective tissue,Yes,output/export/clusters/example_cluster67_image22.png,['Connective tissue'],Connective tissue
338,example_cluster71_image18.png,Normal,Yes,output/export/clusters/example_cluster71_image18.png,['Normal'],Normal
339,example_cluster86_image3.png,Stroma|Tumor,Yes,output/export/clusters/example_cluster86_image3.png,"['Stroma', 'Tumor']",Stroma|Tumor
340,example_cluster152_image18.png,Necrosis,Yes,output/export/clusters/example_cluster152_image18.png,['Necrosis'],Necrosis
341,example_cluster79_image10.png,Tumor,Yes,output/export/clusters/example_cluster79_image10.png,['Tumor'],Tumor
342,example_cluster167_image3.png,Stroma|Tumor,Yes,output/export/clusters/example_cluster167_image3.png,"['Stroma', 'Tumor']",Stroma|Tumor
344,example_cluster75_image14.png,Connective tissue,Yes,output/export/clusters/example_cluster75_image14.png,['Connective tissue'],Connective tissue
345,example_cluster66_image23.png,Connective tissue|Necrosis,Yes,output/export/clusters/example_cluster66_image23.png,"['Connective tissue', 'Necrosis']",Connective tissue|Necrosis
346,example_cluster156_image14.png,Stroma|Tumor,Yes,output/export/clusters/example_cluster156_image14.png,"['Stroma', 'Tumor']",Stroma|Tumor
347,example_cluster147_image23.png,Stroma,Yes,output/export/clusters/example_cluster147_image23.png,['Stroma'],Stroma
348,example_cluster46_image7.png,Stroma,Yes,output/export/clusters/example_cluster46_image7.png,['Stroma'],Stroma
349,example_cluster73_image16.png,Tumor,Yes,output/export/clusters/example_cluster73_image16.png,['Tumor'],Tumor
350,example_cluster107_image9.png,RBCs,Yes,output/export/clusters/example_cluster107_image9.png,['RBCs'],RBCs
351,example_cluster26_image9.png,Stroma|Tumor,Yes,output/export/clusters/example_cluster26_image9.png,"['Stroma', 'Tumor']",Stroma|Tumor
352,example_cluster154_image16.png,Pigment|Stroma,Yes,output/export/clusters/example_cluster154_image16.png,"['Stroma', 'Pigment']",Stroma|Pigment
353,example_cluster187_image1.png,Artifact|RBCs|Tumor,Yes,output/export/clusters/example_cluster187_image1.png,"['RBCs', 'Tumor']",RBCs|Tumor
354,example_cluster68_image21.png,Connective tissue,Yes,output/export/clusters/example_cluster68_image21.png,['Connective tissue'],Connective tissue
355,example_cluster147_image5.png,Stroma,Yes,output/export/clusters/example_cluster147_image5.png,['Stroma'],Stroma
356,example_cluster77_image12.png,RBCs,Yes,output/export/clusters/example_cluster77_image12.png,['RBCs'],RBCs
357,example_cluster66_image5.png,Connective tissue|Orange Images,Yes,output/export/clusters/example_cluster66_image5.png,['Connective tissue'],Connective tissue
358,example_cluster149_image21.png,Tumor,Yes,output/export/clusters/example_cluster149_image21.png,['Tumor'],Tumor
359,example_cluster158_image12.png,Necrosis,Yes,output/export/clusters/example_cluster158_image12.png,['Necrosis'],Necrosis
360,example_cluster128_image24.png,Glass/Blank,Yes,output/export/clusters/example_cluster128_image24.png,[],Glass/Blank
361,example_cluster137_image15.png,Necrosis,Yes,output/export/clusters/example_cluster137_image15.png,['Necrosis'],Necrosis
362,example_cluster139_image4.png,Lymphocytes,Yes,output/export/clusters/example_cluster139_image4.png,['Lymphocytes'],Lymphocytes
363,example_cluster56_image15.png,Connective tissue,Yes,output/export/clusters/example_cluster56_image15.png,['Connective tissue'],Connective tissue
364,example_cluster58_image4.png,Connective tissue|Tumor,Yes,output/export/clusters/example_cluster58_image4.png,"['Connective tissue', 'Tumor']",Connective tissue|Tumor
365,example_cluster47_image24.png,WBCs|RBCs,Yes,output/export/clusters/example_cluster47_image24.png,"['RBCs', 'WBCs']",RBCs|WBCs
366,example_cluster52_image19.png,Stroma,Yes,output/export/clusters/example_cluster52_image19.png,['Stroma'],Stroma
367,example_cluster18_image8.png,Out of focus|Stroma,Yes,output/export/clusters/example_cluster18_image8.png,['Stroma'],Stroma
368,example_cluster161_image9.png,Necrosis|Tumor,Yes,output/export/clusters/example_cluster161_image9.png,"['Necrosis', 'Tumor']",Necrosis|Tumor
369,example_cluster179_image0.png,Tumor,Yes,output/export/clusters/example_cluster179_image0.png,['Tumor'],Tumor
370,example_cluster133_image19.png,Liver,Yes,output/export/clusters/example_cluster133_image19.png,['Liver'],Liver
371,example_cluster98_image0.png,Stroma|Lymphocytes,Yes,output/export/clusters/example_cluster98_image0.png,"['Lymphocytes', 'Stroma']",Lymphocytes|Stroma
372,example_cluster80_image9.png,Tumor,Yes,output/export/clusters/example_cluster80_image9.png,['Tumor'],Tumor
373,example_cluster159_image2.png,Glass/Blank,Yes,output/export/clusters/example_cluster159_image2.png,[],Glass/Blank
374,example_cluster139_image13.png,Stroma|Tumor,Yes,output/export/clusters/example_cluster139_image13.png,"['Stroma', 'Tumor']",Stroma|Tumor
375,example_cluster49_image22.png,Necrosis,Yes,output/export/clusters/example_cluster49_image22.png,['Necrosis'],Necrosis
376,example_cluster58_image13.png,Stroma|Tumor,Yes,output/export/clusters/example_cluster58_image13.png,"['Stroma', 'Tumor']",Stroma|Tumor
377,example_cluster78_image2.png,Tumor,Yes,output/export/clusters/example_cluster78_image2.png,['Tumor'],Tumor
378,example_cluster54_image17.png,Tumor|Mucin,Yes,output/export/clusters/example_cluster54_image17.png,"['Tumor', 'Mucin']",Tumor|Mucin
379,example_cluster38_image6.png,Stroma|Tumor,Yes,output/export/clusters/example_cluster38_image6.png,"['Stroma', 'Tumor']",Stroma|Tumor
380,example_cluster181_image7.png,Tumor,Yes,output/export/clusters/example_cluster181_image7.png,['Tumor'],Tumor
381,example_cluster135_image17.png,WBCs|Tumor,Yes,output/export/clusters/example_cluster135_image17.png,"['WBCs', 'Tumor']",WBCs|Tumor
382,example_cluster119_image6.png,Normal,Yes,output/export/clusters/example_cluster119_image6.png,['Normal'],Normal
384,example_cluster68_image3.png,Connective tissue,Yes,output/export/clusters/example_cluster68_image3.png,['Connective tissue'],Connective tissue
385,example_cluster57_image14.png,Artifact|Tumor,Yes,output/export/clusters/example_cluster57_image14.png,['Tumor'],Tumor
386,example_cluster129_image23.png,Stroma|Lymphocytes,Yes,output/export/clusters/example_cluster129_image23.png,"['Lymphocytes', 'Stroma']",Lymphocytes|Stroma
387,example_cluster138_image14.png,Connective tissue,Yes,output/export/clusters/example_cluster138_image14.png,['Connective tissue'],Connective tissue
388,example_cluster149_image3.png,Tumor,Yes,output/export/clusters/example_cluster149_image3.png,['Tumor'],Tumor
